CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
172345647,204.24,1.2,0,3
172345731,204.24,1.2,0,3
172345878,218.27,1.5,0,3
172345958,204.24,1.1,0,3
172346291,218.27,1.5,0,3
172564546,204.24,2.2,0,3
173508995,180.22,2.3,0,3
174186296,240.22,2.5,0,4
174461636,230.23,2.1,0,5
174480710,306.12,2.1,0,3
174765177,153.2,2.3,0,2
174909007,212.24,1.9,0,4
175078534,190.22,1.9,0,2
175876166,212.24,1.7,0,4
19105196,201.27,0.8,0,3
19105201,187.24,0.6,0,3
238320,163.26,3.5,0,1
298682,185.26,3.1,0,0
459510,192.3,2.0,0,2
2776814,158.2,1.2,0,1
4715074,171.24,3.9,0,0
101987134,160.22,1.4,0,2
528367,190.24,0.7,0,2
528721,135.21,2.6,0,1
529405,163.26,3.3,0,1
13024974,149.23,3.0,0,1
238312,161.24,3.3,0,1
1502826,171.24,2.2,0,0
3733233,164.25,1.3,2,0
4339100,163.24,1.2,1,1
10606901,148.2,1.4,0,2
10631772,196.67,2.2,0,2
11018918,134.18,1.0,0,2
11183053,185.26,3.0,0,0
11332647,162.23,1.8,0,2
11369057,136.21,2.0,0,0
12217799,145.2,2.0,0,1
12643082,171.24,2.6,0,0
12685491,149.23,3.0,0,1
12867414,148.2,1.5,0,2
13287123,149.23,3.1,0,1
14299329,160.22,1.1,0,2
18723166,162.23,1.1,0,2
21355371,190.28,2.0,0,2
21719550,136.21,2.1,0,0
23246567,261.1,3.4,0,1
23544341,149.23,3.0,0,1
40636925,176.26,1.5,0,2
68573222,199.29,3.4,0,0
85960556,172.23,1.6,0,1
89621250,176.26,1.6,0,2
101622857,163.24,1.3,1,1
117983934,188.27,1.8,0,2
124012204,176.26,1.6,0,2
143492120,205.3,0.9,0,3
56973543,161.22,1.2,0,3
911384,186.25,2.0,0,1
929196,200.28,1.1,0,2
10608954,220.27,2.9,0,1
10654531,160.22,1.8,0,2
10986899,181.23,2.5,0,0
11412660,174.2,2.9,0,3
11446826,190.28,1.9,0,1
12645589,196.25,2.0,0,1
12833085,182.22,2.2,0,1
13215170,240.34,3.1,0,2
13702607,162.23,1.7,0,2
15326739,170.21,1.8,0,1
15326740,170.21,1.8,0,1
24974176,201.27,1.6,0,3
29984169,162.23,0.6,1,2
44156039,148.2,1.1,1,2
54672059,188.27,2.0,1,2
64414914,187.24,1.0,0,3
71352940,184.24,1.9,0,1
71386803,216.32,4.0,0,2
71386805,160.22,1.9,0,2
85166761,174.24,1.3,0,2
86278522,302.4,4.1,0,2
101018429,254.37,3.2,0,2
101183174,184.24,1.9,0,1
101247757,184.24,2.2,0,1
101792639,242.36,3.1,0,2
101837060,197.27,3.6,0,0
102050317,189.3,4.4,0,1
102372211,197.27,3.5,0,0
102372214,197.27,3.5,0,0
102423180,174.24,1.6,0,2
121015077,188.27,1.5,0,2
129397211,216.32,2.4,0,2
129743680,183.25,3.1,0,0
129743689,183.25,3.1,0,0
129744219,183.25,3.1,0,0
129772306,210.27,1.6,0,1
129782586,168.19,0.6,0,2
129791148,218.34,3.0,0,2
129792811,233.35,1.8,0,3
129823171,203.28,1.2,0,3
129858625,246.39,4.0,0,2
129870523,204.31,2.7,0,2
129871217,188.27,2.8,0,2
129873733,209.25,1.3,0,2
129889480,322.19,-3.8,3,8
130612039,162.23,1.0,1,2
131632178,224.3,2.3,1,2
134842606,239.33,3.7,0,3
134855111,200.28,1.9,0,2
134916615,172.23,1.9,0,2
134927268,192.26,1.0,0,2
134943032,240.34,2.9,0,2
134950794,238.33,3.5,0,2
134952038,239.32,1.8,0,3
134968275,230.35,3.6,0,2
134968493,214.31,1.9,0,2
134994269,192.26,1.0,0,2
135009024,244.37,4.3,0,2
135037650,218.34,3.7,0,2
135059940,224.3,2.3,1,2
138972280,224.3,3.0,0,2
138975238,238.33,3.4,0,2
139245695,329.5,4.6,0,1
139245698,329.5,4.4,0,1
146168711,280.4,4.0,0,2
146169564,204.31,3.0,0,2
148394287,147.22,2.5,0,1
155937372,234.38,3.9,0,2
156023608,203.32,4.8,0,1
156023623,258.4,5.0,0,2
162404534,173.25,2.3,0,1
162412774,145.2,2.1,0,1
162413051,243.14,2.1,0,2
164665595,159.23,2.6,0,1
164674677,204.27,1.1,0,2
169432347,211.3,3.6,0,0
153792,193.2,0.1,0,4
3046837,232.36,2.6,0,2
3064124,163.24,1.3,0,1
3409460,166.2,1.2,1,3
4573074,162.23,1.2,1,2
6438050,147.22,2.6,0,1
10045782,261.4,4.2,0,1
10249267,301.5,5.0,0,1
10338143,273.4,4.1,0,1
10383287,271.4,3.9,0,1
10407343,299.5,5.0,0,1
10473257,273.4,4.2,0,1
10868908,256.32,2.8,0,3
11564796,220.29,2.0,0,3
11819953,194.25,1.5,0,3
12147169,150.21,0.6,0,2
13452219,153.2,3.2,0,2
21698011,200.28,2.4,1,4
28072288,280.29,2.9,0,5
43752741,259.27,1.4,1,6
43753167,273.3,1.8,1,6
43753171,273.3,1.8,1,6
45269237,205.32,2.1,0,1
45269239,219.35,2.5,0,1
45271774,247.4,3.6,0,1
45273563,203.3,2.0,0,1
46961467,327.4,3.2,0,4
51595322,327.4,3.2,0,4
51595324,327.4,3.2,0,4
52283617,270.34,3.3,0,3
52283618,270.34,3.3,0,3
53297433,189.21,1.5,0,4
55277822,168.21,1.4,1,3
55277823,168.21,1.4,1,3
55278590,166.2,1.2,1,3
55278596,182.24,2.0,1,3
55278597,182.24,2.0,1,3
55278840,154.18,1.1,1,3
55278925,154.18,1.1,1,3
55292880,154.18,1.1,1,3
55292882,168.21,1.4,1,3
55293170,182.24,2.0,1,3
55293994,154.18,1.1,1,3
55294206,168.21,1.4,1,3
55294207,182.24,2.0,1,3
56895262,270.34,3.3,0,3
57400939,172.23,0.7,1,2
60339644,300.4,4.8,0,3
60650216,189.23,2.8,0,1
60703333,189.23,3.1,0,1
60703345,189.23,2.8,0,1
61647858,273.3,1.8,1,6
61647859,287.32,2.4,1,6
62602563,190.28,2.3,1,2
62993323,203.25,2.6,0,1
67821223,194.25,1.4,0,3
71441935,233.37,3.1,0,1
71751020,163.2,0.6,0,3
74428083,178.27,1.3,1,0
78422662,149.21,0.2,1,1
82652309,162.23,1.0,1,2
86814446,210.29,2.3,0,3
86911221,230.28,2.1,0,3
92203749,180.22,1.3,0,3
92208425,166.2,1.2,1,3
95171243,270.34,3.3,0,3
95171244,270.34,3.3,0,3
97157293,210.29,2.3,0,3
97157294,210.29,2.3,0,3
97384353,313.4,3.0,0,4
101677046,194.25,1.5,0,3
101677047,194.25,1.5,0,3
103366160,273.3,1.6,1,6
104583425,210.29,2.2,1,3
105571071,247.31,1.4,1,3
105571924,247.31,1.6,1,3
106640445,194.25,1.6,1,3
106640461,194.25,1.6,1,3
106640484,194.25,1.5,1,3
106640597,180.22,1.2,1,3
112707221,166.2,0.8,1,3
115799605,204.31,2.7,1,2
116914392,204.19,1.8,0,5
117007584,198.21,1.4,0,4
118733564,186.25,1.8,0,2
121596108,164.18,1.0,0,3
124674386,212.24,1.8,0,4
125455728,176.19,1.7,0,2
126769137,208.27,2.0,0,3
126777008,208.27,2.0,0,3
126791814,208.27,2.0,0,3
126830542,224.25,2.0,0,4
128999012,339.4,3.4,0,4
129000985,345.4,3.3,0,5
129006500,327.4,3.2,0,4
129348422,208.27,2.0,0,3
129348423,208.27,2.0,0,3
129349583,208.27,2.0,0,3
129349584,208.27,2.0,0,3
129379584,223.29,1.0,0,4
129379585,223.29,1.0,0,4
129488126,208.27,2.0,0,3
129488127,208.27,2.0,0,3
129607870,258.28,2.9,0,5
129917613,182.24,2.0,0,3
130574683,182.24,1.2,1,3
130730268,172.18,0.8,1,4
130737221,154.18,1.1,1,3
130815040,180.22,1.9,1,3
130820545,183.23,0.2,2,4
130848740,168.21,1.6,1,3
130942639,194.25,1.3,1,3
130971278,168.21,1.6,1,3
131099353,168.21,1.4,1,3
131101309,180.22,1.9,1,3
131145306,166.2,0.6,1,3
131223642,180.22,1.9,1,3
131889366,258.28,2.9,0,5
132408796,341.5,3.7,0,4
132416152,262.3,2.8,0,4
133749106,230.28,2.3,0,3
133872473,244.31,2.7,0,3
133999692,262.3,2.8,0,4
133999701,256.32,2.8,0,3
136545777,257.31,1.7,0,4
142270578,204.24,1.9,0,3
